"";"pol_coverage.Median1";"pol_coverage.Median2";"pol_coverage.Mini";"pol_pay_freq.Biannual";"pol_pay_freq.Monthly";"pol_pay_freq.Quarterly";"pol_payd.Yes";"pol_usage.AllTrips";"pol_usage.Professional";"pol_usage.Retired";"drv_drv2.Yes";"drv_sex1.F";"drv_sex2.M";"vh_fuel.Gasoline";"vh_fuel.Hybrid";"vh_type.Commercial";"pol_duration_quali_freq.[30,Inf)";"pol_sit_duration_quali_freq.2";"pol_sit_duration_quali_freq.3";"pol_sit_duration_quali_freq.4";"pol_sit_duration_quali_freq.5";"pol_sit_duration_quali_freq.[6,Inf)";"pol_bonus_quali_freq.[0.51,Inf)";"drv_age1_quali_freq.[0,45)";"drv_age1_quali_freq.[75,Inf)";"drv_age2_quali_freq.[1,28)";"drv_age2_quali_freq.[75,Inf)";"drv_age_lic1_quali_freq.[0,5)";"drv_age_lic1_quali_freq.[5,15)";"drv_age_lic1_quali_freq.[15,30)";"drv_age_lic1_quali_freq.[55,Inf)";"vh_age_quali_freq.[0,5)";"vh_age_quali_freq.[10,15)";"vh_age_quali_freq.[15,Inf)";"vh_cyl_quali_freq.[0,1200)";"vh_cyl_quali_freq.[1200,1400)";"vh_cyl_quali_freq.[1400,1600)";"vh_cyl_quali_freq.[1600,1800)";"vh_cyl_quali_freq.[2100,Inf)";"vh_din_quali_freq.[70,85)";"vh_din_quali_freq.[85,100)";"vh_din_quali_freq.[100,115)";"vh_din_quali_freq.[115,140)";"vh_din_quali_freq.[140,Inf)";"vh_sale_begin_quali_freq.[10,20)";"vh_sale_begin_quali_freq.[20,Inf)";"vh_sale_end_quali_freq.[10,20)";"vh_sale_end_quali_freq.[20,Inf)";"vh_speed_quali_freq.[0,150)";"vh_speed_quali_freq.[170,190)";"vh_speed_quali_freq.[190,215)";"vh_speed_quali_freq.[215,Inf)";"vh_value_quali_freq.[0,10000)";"vh_value_quali_freq.[20000,30000)";"vh_value_quali_freq.[30000,40000)";"vh_value_quali_freq.[40000,Inf)";"vh_weight_quali_freq.[0,800)";"vh_weight_quali_freq.[800,1000)";"vh_weight_quali_freq.[1300,1500)";"vh_weight_quali_freq.[1500,1800)";"vh_weight_quali_freq.[1800,Inf)";"vh_make_bis.AUDI";"vh_make_bis.AUTRES";"vh_make_bis.BMW";"vh_make_bis.CITROEN";"vh_make_bis.FIAT";"vh_make_bis.FORD";"vh_make_bis.MERCEDES BENZ";"vh_make_bis.NISSAN";"vh_make_bis.OPEL";"vh_make_bis.PEUGEOT";"vh_make_bis.TOYOTA";"vh_make_bis.VOLKSWAGEN";"region.AlsaceEst";"region.Aquitaine";"region.AuvergneRhoneAlpes";"region.Bourgogne";"region.Bretagne";"region.Centre";"region.Nord";"region.Normandie";"region.OutreMer-Corse";"region.PaysDeLoire";"region.Provence";"region.PyreneeLanguedoc"
"drv_age2_quali_freq.[1,28)";0,00879867030858969;-0,00219474736473344;-0,0156182625225445;0,00178059294760081;0,00282031140855404;0,00123431215918774;-0,0181363108208414;0,00469623701624362;0,00937016148787257;-0,111314259246516;0,307109535930011;0,037447372100968;0,170636000189351;0,0102195266709146;-0,00441366723248411;-0,029176015709255;-0,0121467175241082;0,0216910501412441;-0,014836469090969;-0,0255330546488056;-0,0221345251531503;-0,0643443018506343;-0,0203471260517661;-0,0741801627094654;-0,058182064749362;1;-0,0287265019765201;-0,00701088197039686;-0,00978772023952299;-0,0405753976682789;-0,0364114415986259;-0,00365837596138128;0,00724952850062713;-0,0191451618108889;0,0180008687626994;0,0255566147307517;0,00645213854628121;-0,00691108649719388;-0,0318763529017517;0,00880260079168474;0,00145477153676469;-0,0130648158195693;-0,0154726860834267;-0,0234082400648086;0,0170432524196724;-0,0221353659029799;0,00132158508746848;-0,0208581841426435;-0,0301987778816074;0,0124665655431563;-0,0234218393536493;-0,0189030160397849;0,00746756579286433;-0,0271020389268677;-0,0196223922507966;-0,0153359455384848;-0,0114560896419518;0,0347420948259238;-0,0215230756112826;-0,0211132425592554;-0,0161128227041661;-0,00971673919487499;-0,00688661691646279;-0,00918707129126597;-0,0129262753149283;0,00465975023993794;0,00378597729445288;-0,0145505774922538;0,000199132735833671;0,0017189199560164;0,0104675363274542;0,00267542443347829;0,00925545695466151;-0,00641990731319482;-0,00617877184066774;-0,000342946405556489;-0,000435211657328321;0,0253706096028618;-0,00533353723410362;0,00362866653360298;0,00343398350070982;0,0119400773538962;0,00371709976691047;-0,00819260536934224;-0,00104005473629817
"drv_age2_quali_freq.[75,Inf)";-0,0173126180808599;-0,0202403289084093;-0,0235422115716925;0,000814350671743001;-0,0563089811835863;-0,00831664454980009;0,0404056593997278;-0,0040055581317278;-0,0304910060690652;0,189338980616534;0,188319593154344;-0,00547110721982007;0,0919773427628163;0,037790927597204;-0,0010435727350998;-0,0330616362993357;0,0203282811287981;-0,0214464132913054;-0,00767907197161075;0,0107600558445458;0,0138909345562535;0,0467813856594935;-0,0403083895539404;-0,0797680454462083;0,268608050162175;-0,0287265019765201;1;-0,0144782849344257;-0,039527847705741;-0,0814060985093129;0,201245648339835;0,0088271589547061;-0,00543910234183145;-0,0102040791061479;0,00468675953096586;0,0234625957955399;0,0169833708080301;-0,00156821454161461;-0,0237399640820839;0,00564890931328527;0,0121494795656656;0,0135652845188926;-0,00847073468975338;-0,0166639395505165;0,000642567218776616;-0,0142099157183534;-0,00507979982057752;-0,00866915394000733;-0,0279028038878247;0,0178472341889637;0,00709204793110405;-0,00551278748596563;-0,00222122667042409;-0,00873274798020953;-0,0159631675749113;-0,0102449652157788;-0,0172647771763451;0,00800781759007093;-0,00234810735056859;-0,021067257956296;-0,0181823036122598;-0,010131386847327;-0,014753161157431;-0,00690804117490797;0,0193198531411539;0,00594419755599127;-0,00321137158136719;0,000716432847967477;-0,00762118435496915;-0,00155871711367721;0,00233834666817936;0,00269569384415626;-0,0135972346481117;-0,012896506522297;0,00296842105184207;0,00721734488752111;-0,00245232106657716;0,00181875422808022;0,00145571416149759;-0,0112684207134823;-0,00047240980457728;-0,00316020296698028;0,0110494710175242;0,0197257129459768;-0,00440032539954123
"drv_age_lic1_quali_freq.[0,5)";0,0376554850041278;0,0297435756082299;0,0203835452904563;-0,0294960866796725;0,0611206752039714;0,00768180256371489;-0,0147997543593874;-0,00329226820297762;-0,0236079941451387;-0,065803378117518;-0,0532420671964926;0,0659411970929736;-0,0211093803089333;0,0242822702812921;-0,00308670835887558;-0,0254725353008762;-0,0143929361829054;-0,00129408268252721;-0,0295425577767091;-0,0315366321711829;-0,025395774613899;-0,0371435388232162;0,202932250240387;0,172122687692659;-0,0386872277495347;-0,00701088197039686;-0,0144782849344257;1;-0,0336087543686868;-0,0734394395307023;-0,0245994410052576;-0,014336179628507;0,0222981629183844;-0,00833497819477899;0,0382017443842282;0,0258755637185486;-0,00658399746239455;-0,0107055311548827;-0,031205941032556;0,0194512084273485;-0,00902466987627124;-0,0252199404673808;-0,0296315431216689;-0,0256286370249394;0,0251938870317321;-0,0159912995709922;0,0159908659152294;-0,0179209366382987;-0,0135051307913114;-0,00919840024131991;-0,0287476825619743;-0,0167343230562138;0,0263145779096262;-0,0409352341279665;-0,0231778087394956;-0,014620187893964;-0,000231929645683748;0,0611920258860858;-0,0350894360160546;-0,0289751972301706;-0,0167812058256551;-0,00436456749955387;-0,0087549481650564;-0,00582342427065085;-0,0118679753687227;0,00314207696486996;-0,00482477218417604;-0,0162404077142535;-0,000253739970466805;0,00661494385375335;0,0181782749079508;-0,00204989613943581;0,0131195579740058;0,00425078154480654;-0,00223357446273285;-0,00202267952876703;0,000108264673523871;-0,00913394096700121;-0,00117652770892379;0,0174409503553357;0,00181437727320582;-0,00368347314666135;-0,00667220345774978;-0,00506615712835885;0,000965908682283759
"drv_age_lic1_quali_freq.[5,15)";0,0316452179113753;0,0373677777124008;0,00202443227949685;-0,079011586019818;0,166541126271863;0,0282418552554801;-0,0350850001769449;-0,00340495541701012;-0,0219048986316158;-0,18110429080735;-0,0519202033597571;0,052986852318232;0,00485007296237623;-0,0297264950799975;-0,00494663489861386;-0,03134593104564;-0,0403751995939906;0,020588875082027;-0,0100172030514987;-0,0241768372776269;-0,0329392927679152;-0,0819567139176008;0,496036737760345;0,459810705863559;-0,108472696461111;-0,00978772023952299;-0,039527847705741;-0,0336087543686868;1;-0,207411332909084;-0,0694749698571134;-0,0120559477878509;0,0153686031429457;-0,0435332767124931;-0,00576767712320664;0,0110297012373101;0,00465356504885524;-0,012250436509982;-0,0363621503059995;0,00278171273797757;-0,00258439423870205;0,00682678059031731;-0,00546412693350215;-0,0202961074009162;0,0195221035851804;-0,0397201277478708;-0,013483596810434;-0,0340437172314637;-0,0406594662103172;0,00622659656432341;0,0100042285312587;-0,0106514849336983;-0,0136070528810573;-0,00181619957560378;-0,0224201730115546;-0,0220749435247737;-0,0162090893628177;0,0163550114449305;-0,0130280309619641;-0,0283379154323651;-0,029179324066362;0,0202000178349829;-0,0112405209512923;0,00293946593431362;-0,0266167840462845;-0,00257436560869322;0,00292151410812574;-0,0257686776999588;-0,0133688519587452;0,0173880162042371;0,0285501113113531;-0,00229494846064895;0,0391263869098431;0,013397137461356;-0,0170381505367399;-0,00293675181531907;0,00681618696566739;-0,0028744025181533;-0,000266843154660342;0,0279356669326265;0,00664838339204561;-0,00445508763808813;0,00903859129275904;-0,0270900784844218;-0,0154220081033637
"drv_age_lic1_quali_freq.[15,30)";0,0169475479633833;-0,00122509093084481;0,00696859887600414;-0,034167027118294;0,119840383040855;0,0184502747630928;-0,0661038811400371;0,00187534856037402;0,0288530388041352;-0,367538162827214;0,0386076235271866;0,045236494239397;0,0461913173537642;-0,0646866537231724;0,000801787493479424;-0,021851657437453;-0,085328231289461;0,0328047075683987;0,00858638088908076;-0,00818781397831209;-0,0194854208636823;-0,0824952161742372;0,0526689814899861;0,45716502659191;-0,223060506485076;-0,0405753976682789;-0,0814060985093129;-0,0734394395307023;-0,207411332909084;1;-0,151811721188708;0,0202617236639075;-0,00306740990040896;-0,0409602551908046;-0,0450740701208404;-0,0206424064914106;0,00547990931711939;-0,00668738032719206;0,0150283200801522;-0,0187095831295345;0,00613704879243779;0,0209882191174594;0,0329729215326775;0,0224689808913538;-0,0139967977247726;-0,040825976051027;-0,0221249762133423;-0,0342852947226431;-0,0355742426824454;0,0292488054961554;0,00887320018483074;0,00228819242960208;-0,0360902280503931;0,0485905577425441;0,0256426056370741;0,00615560634891945;-0,0161380035676477;-0,0349665179998953;0,0249438311947111;0,0362782581211347;0,0191898337934723;0,0219094335957083;0,0171874910189437;0,00559626988647309;-0,0292262497533548;0,00544729614940617;0,00454892053811283;-0,0170829624827002;0,00631378446987859;0,020378607500536;-0,00483364420415905;0,00230187037841926;0,0292346556386772;0,00283895349462065;-0,0269427555636156;-0,00215084334573776;-0,00654218228482361;-0,0114403074063166;-0,000333439758673817;0,0121909363788341;-0,00603337542591734;-0,00125963901663212;-0,0079551723981265;-0,0221070598143159;-0,0100377928090647
"drv_age_lic1_quali_freq.[55,Inf)";-0,0217877780823457;-0,00748239438384655;-0,00165747733391077;-0,00696486831325947;-0,105999875122053;-0,0163424619499796;0,0546817031694013;-0,00526017143403019;-0,0538773895620647;0,337587080298666;-0,0402676304980278;-0,0958604732567482;-0,0582020451951547;0,062580990127522;0,00350871876993459;-0,0221446302816514;0,0705054958934592;-0,0420268017907826;-0,0150391448353651;0,013190837882058;0,0230488891518163;0,128334974433281;-0,074020443572501;-0,137581534413896;0,588517114068032;-0,0364114415986259;0,201245648339835;-0,0245994410052576;-0,0694749698571134;-0,151811721188708;1;-0,0259021595121149;0,00387889809374242;0,0359777756845443;0,0111080336544088;0,0162352049128469;0,00746328829489583;0,00506197306150668;-0,0189798240505855;0,00434169256582806;0,00323736813335118;0,00773298139513909;-0,0086164328548903;-0,0164601203586998;0,00986671133744756;0,0344738104049304;0,0180158816779123;0,03579174838043;0,00390125460520839;0,00464584096076599;0,0124572168778474;-0,00255442099216887;0,0172594609438857;-0,0202427045852846;-0,0143282530744891;-0,0110545244586699;-0,00815981475734512;0,00813555197577563;-0,00258002670977851;-0,0199447332721428;-0,0167270846789117;-0,0126080571398118;-0,0197419231840656;-0,00825968849018824;0,0468572994360683;-0,00037385715610504;-0,00813258783788644;0,00775324333200126;-0,00313137312455375;-0,0121023170913932;0,00159850924514467;-0,00685052172324747;-0,0158976300491786;-0,0141469284553856;0,00985107636170182;0,00687610458229279;-0,00627033517404156;-0,00485754381866297;0,00543378753159346;-0,0114638881514217;0,00215680709977891;-0,00474734111457372;0,0067786195648938;0,016116389160767;0,00416351617897802
"vh_age_quali_freq.[0,5)";-0,189161625959581;-0,247434382127138;-0,180576371654342;-0,00932400524819882;-0,0324059932594361;-0,0106734843487333;-0,0160043419106505;0,0205670706159977;0,0480076201922624;-0,00674223465823023;0,0709718713162476;0,0457946582077044;0,0412312622003843;-0,112901514307252;0,0290802684755042;-0,11395850828643;-0,00792014103381566;0,0741519045758803;-0,0121111436121209;-0,0458141179706131;-0,141284635448565;-0,20664112127675;-0,00778544843335265;0,0167052484760913;-0,0493267761103463;-0,00365837596138128;0,0088271589547061;-0,014336179628507;-0,0120559477878509;0,0202617236639075;-0,0259021595121149;1;-0,332642860453359;-0,3057860473582;-0,0181608125913136;0,0676167998316806;0,217709254405018;-0,103270813824341;-0,0858659112147353;-0,0289182803849174;0,0428684254349755;0,0288907391107094;0,00710321780607777;0,100443126093201;-0,503237537416276;-0,227249508772276;-0,421594743264099;-0,148791125701435;-0,197770635482249;0,0384187889273957;0,0523085395429899;0,0122757670876692;-0,111888565687255;0,0646851190617869;0,0550367097866939;0,0379938208843245;-0,123792546986074;-0,0787838444855665;0,0633967135695054;0,0546037887805814;0,0104194217563811;0,00926633997807603;0,0829739375013433;-0,00936833462367636;0,00945467454345904;0,0122318290228533;-0,00531242639155017;-0,0178834957541833;0,00571547822469906;-0,00935189969822325;-0,0173225921867617;0,0226545183768897;0,0176792151665633;0,0168122438650266;-0,0346593595082624;0,0104050783099449;-0,00598239689738248;-0,00957335906391765;-0,0191197906034086;0,0145902183012327;-0,00727691872656326;-0,00127959188122317;-0,0253576832581335;0,0211176032957032;-0,0166359832921982
"vh_age_quali_freq.[10,15)";0,0776770213704823;0,207085039387124;-0,0211980283206847;0,000476405948571107;0,0298894981659858;0,00912388618770535;0,0110363263051318;-0,00709982677112808;-0,0199742788532553;-0,00426169575731789;-0,0300655334968879;-0,00302734863920907;-0,0210936369024936;0,0944726737156419;-0,0129917651933084;0,0149421082306223;-0,000416982824535637;-0,0228859085491754;0,0114411000010367;0,0263542786280231;0,0411822821791412;0,066321427556103;0,0200337270744264;0,00343064177887924;0,0151396130906656;0,00724952850062713;-0,00543910234183145;0,0222981629183844;0,0153686031429457;-0,00306740990040896;0,00387889809374242;-0,332642860453359;1;-0,276171997576487;-0,00221452991694589;-0,0402900867106652;-0,124247997487605;0,0627852131563463;0,0199082094877401;0,0241174732616924;0,0258190352041243;0,0226358797515829;-0,0322951241136201;-0,0620677233768405;0,622701744824357;-0,187613437533282;0,472403831262093;-0,134176173223419;-0,00298988382223153;0,0297004813607869;-0,0193248329566485;-0,00822879133739844;0,000892710060922693;-0,0537723442185308;-0,0237317358821689;-0,0348177652116141;-0,0658969391321438;0,117063322807473;-0,0416331595210469;-0,0517820089430223;-0,0334103376446524;0,0119957479753395;-0,0468274727247584;-0,00123056955273978;-0,0319934465186827;0,00790951291347032;0,0212483726045363;-0,00733831665753203;-0,00871352005817232;0,017998732720897;0,010645781973239;-0,0186173607146358;0,00199249460042903;-0,0006390879993218;0,00333880178067793;-0,00712427316143224;0,00259449594246278;0,0134765528093623;0,000800075483187857;0,00259616440717476;0,00937331121939505;0,0011244821367304;0,0114493036325416;-0,0115668440939882;-0,00248084549606353
"vh_age_quali_freq.[15,Inf)";0,29018341442279;0,143722772314064;0,39998291352058;0,0233187637702855;-0,0263662799129601;-0,000425886959362277;0,0326006368491245;-0,0119052395866445;-0,0427847899349348;0,039400426978253;-0,084465169635762;-0,0692033422536438;-0,046216596659844;0,15196455375551;-0,0142570772892635;0,154156807695655;0,0258237139861043;-0,0519431431465914;-0,0072702804785228;0,0192008435745371;0,0343806112382364;0,221886580660856;-0,0654133230464811;-0,0717140552612243;0,0723592003209585;-0,0191451618108889;-0,0102040791061479;-0,00833497819477899;-0,0435332767124931;-0,0409602551908046;0,0359777756845443;-0,3057860473582;-0,276171997576487;1;0,148102570466679;-0,0303309224646851;-0,159530659085573;0,115213491831284;0,0547928308181286;0,00511775921185097;-0,0530712760856412;-0,154946850440865;-0,0961586827423943;-0,0929163948493662;-0,0186556486601667;0,717855388220308;0,415498904081734;0,486262912039986;0,376696453172175;-0,147498568927199;-0,147175012391125;-0,053360305748987;0,327841090752998;-0,134258261526722;-0,0736923761068864;-0,0420014106636779;0,336948090967025;0,0610859175041224;-0,102514987695458;-0,0732441940140404;0,0115138281663646;-0,0257955361222089;-0,0190722387772611;0,0105459544055592;0,0138584509954382;0,00230554036384221;-0,00787273451879288;0,008431669898034;-0,00753280799599797;-0,00979105830939829;-6,25462728072398e-05;-0,0330520249931164;-0,00254386467086013;-0,0180593883848921;0,0479959154452202;-0,0107334622451225;0,0100292584757655;-0,00296993138731576;0,015829337274143;-0,0243279707269046;0,000352051506061512;0,00230159888854481;0,012392995038578;-0,00216966364671703;0,0272315409810539
"vh_cyl_quali_freq.[0,1200)";0,0308413337335963;0,00694625099215502;0,0807969269344193;0,00363229608226679;-0,0210357956830167;-0,00790357418822561;0,0621921032295364;-0,00669579918118582;-0,0643574382631706;0,0509294889339806;-0,0423688043926662;0,161731421312242;0,00117886594189199;0,499882306753332;-0,0081850855280935;-0,0654847443486114;0,0228019532315523;-0,0196454759233522;-0,0177857831247877;0,00818274532348135;0,0103364910467958;0,0794386174052796;-0,00902376985045563;-0,0374979065834133;0,0721141938527782;0,0180008687626994;0,00468675953096586;0,0382017443842282;-0,00576767712320664;-0,0450740701208404;0,0111080336544088;-0,0181608125913136;-0,00221452991694589;0,148102570466679;1;-0,215332398899286;-0,235842074039321;-0,117946113085616;-0,156586163274732;-0,0180448594114;-0,206261861744135;-0,184768479887988;-0,15954770129664;-0,1364465146132;0,0315130933236888;0,147445074878858;0,0792337053824536;0,135722276774265;0,217248583913457;-0,226437235484219;-0,207388251723644;-0,0829646461761766;0,590606847820862;-0,263726753882991;-0,114540236744117;-0,0664041870826112;0,229074828147093;0,421578845320487;-0,191829542024405;-0,143211171648538;-0,0724931013660259;-0,0558723152685481;-0,0605626658921913;-0,0561367844528423;0,0569413285308376;0,0262193571805324;-0,0792829427476968;-0,0811757885014865;-0,025413960802263;0,00334939100121461;-0,0410217484348685;0,00827407124585377;-0,0397928458521533;-0,0147332890731715;0,0128283606069464;-0,00100451771183775;-0,0057568817251645;0,00336169474873388;-0,00138458100415918;0,00732658803403331;0,00517116159632833;0,00273767705185753;0,00775657917110126;0,00183279146728324;0,000927038336381801
"vh_cyl_quali_freq.[1200,1400)";-0,0303189899674929;-0,0232149893165714;-0,0517542495715046;-0,00237935959897754;-0,00579366882355855;-0,00557827231513326;0,0267587541677808;-0,00227198803488026;-0,0514823254711681;0,0334525464924807;-0,0184252734152517;0,147041483087347;0,0134727866005977;0,276229095603176;0,00124768951180494;-0,114482282000315;0,0143542510567509;-0,012396074753318;-0,00908892308712199;0,00771870535063708;0,0118816329306585;0,0174892105372768;0,014603749389949;-0,00958430245180447;0,0545228518666752;0,0255566147307517;0,0234625957955399;0,0258755637185486;0,0110297012373101;-0,0206424064914106;0,0162352049128469;0,0676167998316806;-0,0402900867106652;-0,0303309224646851;-0,215332398899286;1;-0,245245474279359;-0,122648813028442;-0,162829503744501;0,299698627435573;0,0144232179150385;-0,195099982920004;-0,15199205741226;-0,138784310454569;-0,0326012738586441;-0,0715734599468641;-0,0504662040337153;-0,0254251502890267;-0,133304507018669;0,0561047666190243;-0,20200952849456;-0,0830477430671612;0,0184422095651641;-0,26029400204502;-0,118677693378928;-0,0690518280995741;-0,0422302627734591;0,200243444422826;-0,199202052890136;-0,14939190341653;-0,0745511125817797;-0,0526102341462924;0,00841517664429196;-0,0583750477251995;0,0107947806475847;0,125664378679473;0,118079992428175;-0,0797745457807586;0,0189013756461315;0,0330943838108804;0,0397730678858268;0,0373958401066614;-0,0179497902700086;0,00471511313123216;-0,0116592794113417;0,00448648461219799;0,00181461352118087;0,00817034630184636;-0,0115335319452459;0,00548037221538861;-0,00812757995375363;-0,0037869484901867;-0,00549447644561728;0,0124438156965343;-0,003838311048553
"vh_cyl_quali_freq.[1400,1600)";-0,0820917604265062;-0,0894692198937117;-0,089453051971492;-0,00904594943748063;-0,00857508191209246;0,000266967344196948;-0,0260265443375904;-0,000217256007547504;-0,016238719898014;0,00648630001749229;0,0495636543261117;0,00376423980709178;0,0234323341686048;-0,127909003728219;0,0208315759453272;-0,0598316086533702;-0,00212793870053904;0,0121963494043877;-0,00498315776849586;-0,0109200554056541;-0,0180136569654829;-0,0680047241447581;0,00310634911452042;0,0150604347864777;-0,0115364985181202;0,00645213854628121;0,0169833708080301;-0,00658399746239455;0,00465356504885524;0,00547990931711939;0,00746328829489583;0,217709254405018;-0,124247997487605;-0,159530659085573;-0,235842074039321;-0,245245474279359;1;-0,134330693341775;-0,178338457539117;-0,106865958570416;0,164786959994361;0,327466852181204;-0,117582525268492;-0,14338952271661;-0,178407021382842;-0,120723516028532;-0,177478755021187;-0,0820822382474504;-0,128863433105755;0,190834500260985;0,0599804281118221;-0,0847791729402801;-0,180459859751983;0,0465991909405957;-0,125619831701043;-0,0756287787553377;-0,15455498656187;-0,113843729058544;0,0544857979122009;-0,0730855165247344;-0,0731103664384055;-0,0456514927019803;-0,00129455420675165;-0,0510427610501789;0,00130474402990236;-0,0730984074844756;-0,029919569393564;-0,0842404632891681;-0,00478736514547408;-0,0474098210304734;0,0383519717733219;-0,0678314164211117;-0,0202113589425898;0,0067854080526682;-0,0102673205604118;0,0133234470832773;0,00644085086072471;-0,00416414114633421;-0,00368659652847104;0,00340216493658122;0,000492334745733592;-0,00592049147701668;-0,00170348733100125;-0,00597505101791933;-0,00838783595472194
"vh_cyl_quali_freq.[1600,1800)";0,0608248352212812;0,0542359209684724;0,0589189183594477;0,00623902987593164;0,00012675199275643;-0,00113298290398975;0,00487692279570168;-0,002360310346921;-0,0121242560157503;0,0145729838506428;-0,0124234575835964;-0,0538662576058255;-0,0147830816069969;0,0110281737041217;0,0115978689408908;0,0704708204632464;-0,00149495645901231;-0,0166958547527965;0,00796772647328211;0,00728523911371943;0,0185274985093402;0,0437226569037979;-0,0128068655182493;-0,0146873130906615;0,0102882472490283;-0,00691108649719388;-0,00156821454161461;-0,0107055311548827;-0,012250436509982;-0,00668738032719206;0,00506197306150668;-0,103270813824341;0,0627852131563463;0,115213491831284;-0,117946113085616;-0,122648813028442;-0,134330693341775;1;-0,0891881907251037;-0,0737905241912793;0,0077164505688718;-0,00390153418296135;0,0974367792319052;-0,0218926948873664;0,0456454234132833;0,132007896326788;0,149233126902927;0,00250493544655378;0,0213202041293836;0,00656411521384014;0,0607240207219407;0,0101476057092902;-0,0881877375973791;-0,0212807879924611;-0,0381916271010872;-0,0257194430391847;-0,0683112281829603;-0,0415734024707388;0,022222026297239;0,0200887655665469;-0,0357251704097441;0,0284029308272679;-0,0490921919287068;0,00224890975084336;0,0324751699187295;-0,0125597013983661;0,153650150834996;0,0347378566883244;-0,0195626815641438;0,124987291054148;-0,00513089944955504;-0,0228214129391143;-0,01701540559524;0,0023935894563233;0,01603876804545;-0,00430290063107381;-0,000355710337056375;-0,00325423722139355;0,00588224290092488;-0,00671118990945398;-0,00670751123023665;0,000851641850401399;-0,0052989615073465;-0,00373028300193943;0,002034707270782
"vh_cyl_quali_freq.[2100,Inf)";0,0285857891769159;0,0186893059552712;0,0673765498020672;0,0171008106206431;-0,0123342541705119;0,0101802170669137;-0,0145944626326713;0,00578388405641486;0,155911253708544;-0,0453077304787647;-0,0226702010276338;-0,164646305000301;-0,0317425228886265;-0,210557299577507;-0,00398870826835761;0,218401838981965;-0,0163274992850675;0,0149715392600828;0,00283145067493213;-0,00725472311823373;-0,0118161151640665;-0,0219326334078732;-0,0274805432857449;-0,0261605116686313;-0,058581730571085;-0,0318763529017517;-0,0237399640820839;-0,031205941032556;-0,0363621503059995;0,0150283200801522;-0,0189798240505855;-0,0858659112147353;0,0199082094877401;0,0547928308181286;-0,156586163274732;-0,162829503744501;-0,178338457539117;-0,0891881907251037;1;-0,0468682779121099;-0,0828569443728687;-0,0360132340124652;0,152506471734267;0,406372527605196;0,00334844813514545;0,0642422839095139;0,00979120394096955;0,0678397805059742;0,147237064708671;-0,0981461915638274;0,0343118160579233;0,334950746317917;-0,122173600619153;0,124043215911763;0,373442969783955;0,361063530932103;0,156270751135119;-0,190391420246402;0,0215589456680798;0,336234934740771;0,362333165498537;0,0331623821549109;0,132381851227885;0,13596022079296;-0,104340075034044;-0,0443255950597891;-0,0191610248192938;0,335673395912186;0,0976228573868441;-0,0186163596167755;-0,104988940367736;0,0912397718237953;-0,0458501952624923;0,00248543965852401;0,000602303747847167;-0,00506888621180008;-0,00148974660383359;-0,0162228874826566;-0,00475242546543236;-0,011396432733398;-0,00368900701385937;0,0239117071597894;-0,0220863433281325;0,020030153979856;0,0033541713915095
"vh_din_quali_freq.[70,85)";0,0206801134953439;0,0166647089031228;-0,00137525809429599;0,00325642947923608;0,00520867921915676;0,00129190017135636;0,0238058418622305;-0,00142893810154954;-0,00182710914285783;0,0204547415446481;-0,0375662514329061;0,064219332146165;-0,00396567008744881;0,11822932742614;0,0246325212306357;0,072785651245587;0,0116998277804545;-0,0163688448592644;0,00920363186456965;0,00934393814883548;0,018525600430232;0,0168765230901436;0,00674709089746166;-0,0158990774460395;0,0253153939610702;0,00880260079168474;0,00564890931328527;0,0194512084273485;0,00278171273797757;-0,0187095831295345;0,00434169256582806;-0,0289182803849174;0,0241174732616924;0,00511775921185097;-0,0180448594114;0,299698627435573;-0,106865958570416;-0,0737905241912793;-0,0468682779121099;1;-0,20847413956724;-0,201503478832336;-0,159631891151839;-0,136518514474146;0,0575305802099404;-0,0113378734761887;-0,0120451431781353;-0,0123313454499056;0,0394662977564918;0,0464943008596129;-0,20805933380695;-0,0830084248172442;-0,107743398244825;-0,210519237837121;-0,112250305680884;-0,0664392271292536;-0,00203270677291269;0,148772316834696;-0,165321804168457;-0,11761456009535;-0,0479538129086072;-0,0467637892557529;0,00199910440453264;-0,0555117378451289;-0,0210245519014358;0,0326894258939678;0,0313273230252699;-0,0289162982473007;-0,0100061757971574;0,0231247129816319;0,0327066056385591;-0,0108695531454205;-0,000337050983773141;-0,00322436564004793;0,00750133962754649;0,000254678792643948;-6,07651274151119e-05;0,00673016082062459;-0,00354931698476933;0,0070134511507846;0,00077218292818735;0,00660641763319546;0,0032806450399245;0,00955292007283377;0,00209170254785076
